PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,total_spend,group,is_alone,deck,Name_length,nl_short,has_spent,RoomServiceBin,FoodCourtBin,ShoppingMallBin,SpaBin,VRDeckBin,places_spent,total_spend_log,RoomServiceLog,FoodCourtLog,ShoppingMallLog,SpaLog,VRDeckLog,AgeBin
6501_01,1,0,F/1240/S,0,21.0,0.0,0.0,31.0,2076.0,77.0,0.0,Candra Weberts,True,2184.0,6501,1,5,14.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3,0,1,3,1,0,1
6502_01,1,0,G/1058/S,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Thelix Mcdanield,True,0.0,6502,1,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
6503_01,1,0,F/1347/P,0,27.0,0.0,0.0,1.0,20.0,0.0,1363.0,Billia Mcfarley,False,1384.0,6503,1,5,15.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3,0,0,1,0,3,1
6508_01,1,0,F/1242/S,1,32.0,0.0,397.0,0.0,7.0,182.0,5.0,Tonyn Braymon,False,591.0,6508,1,5,13.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2,2,0,0,2,0,2
6509_01,1,0,F/1243/S,1,23.0,0.0,601.0,0.0,113.0,0.0,39.0,Belix Adavisons,True,753.0,6509,1,5,15.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2,2,0,2,0,1,1
6510_01,0,0,D/205/P,0,29.0,0.0,0.0,6.0,0.0,0.0,5531.0,Sabiton Tairbatic,False,5537.0,6510,1,3,17.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3,0,0,0,0,3,2
6511_01,1,0,F/1348/P,0,22.0,0.0,151.0,6.0,26.0,0.0,533.0,Katen Gainney,False,716.0,6511,0,5,13.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2,2,0,1,0,2,1
6511_02,1,1,G/1055/P,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Trick Gainney,False,0.0,6511,0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
6511_03,1,1,G/1055/P,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thelix Gainney,True,0.0,6511,0,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
6512_01,0,0,A/80/S,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Mediton Oillepint,True,0.0,6512,0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
6512_02,0,1,A/80/S,0,28.75409836065574,0.0,0.0,0.0,0.0,0.0,0.0,Photons Drivery,True,0.0,6512,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
6512_03,0,0,A/80/S,0,28.0,0.0,0.0,3527.0,1.0,2929.0,2236.0,Hekaton Goortedant,False,8693.0,6512,0,0,18.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3,0,3,0,3,3,2
6513_01,2,0,F/1244/S,0,20.0,0.0,57.0,0.0,1185.0,0.0,0.0,Cuses Pread,False,1242.0,6513,1,5,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3,1,0,3,0,0,1
6514_01,0,0,B/251/S,2,28.0,1.0,19.0,22.0,2974.0,3603.0,158.0,Preo Openduave,False,6776.0,6514,0,1,14.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3,1,1,3,3,2,2
6514_02,0,0,B/251/S,0,42.0,0.0,0.0,6244.0,0.0,10912.0,4.0,Gravior Stersetery,False,17160.0,6514,0,1,18.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4,0,3,0,4,0,3
6517_01,1,0,F/1350/P,1,32.0,0.0,388.0,0.0,0.0,439.0,0.0,Warry Bertiz,False,827.0,6517,1,5,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2,2,0,0,2,0,2
6520_01,1,0,G/1060/S,0,19.0,0.0,0.0,4.0,0.0,1785.0,3.0,Erie Horndley,False,1792.0,6520,1,6,13.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,0,0,3,0,0
6522_01,1,0,F/1245/S,2,20.0,0.0,0.0,0.0,715.0,2.0,0.0,Breney Garden,True,717.0,6522,1,5,13.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2,0,0,2,0,0,1
6523_01,1,1,F/1246/S,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Derine Bardina,True,0.0,6523,1,5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6525_01,1,0,F/1248/S,0,21.0,0.0,0.0,20.0,1540.0,80.0,512.0,Neila Cardners,False,2152.0,6525,0,5,14.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3,0,1,3,1,2,1
6525_02,1,1,G/1061/S,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Mistie Cardners,True,0.0,6525,0,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
6525_03,1,1,G/1061/S,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Raceky Cardners,True,0.0,6525,0,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
6526_01,1,1,G/1056/P,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Raulia Larks,True,0.0,6526,0,6,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6526_02,1,0,G/1056/P,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Robina Larks,False,0.0,6526,0,6,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
6529_01,1,1,G/1063/S,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Davis Williotters,True,0.0,6529,1,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6530_01,2,0,E/436/S,0,31.0,0.0,127.0,76.0,976.0,118.0,0.0,Neysma Bun,False,1297.0,6530,1,4,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,2,1,2,2,0,2
6531_01,1,1,G/1064/S,2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Rena Hineyley,True,0.0,6531,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
6535_01,2,0,E/415/P,0,35.0,0.0,771.0,0.0,183.0,0.0,0.0,Powl Cread,False,954.0,6535,1,4,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2,2,0,2,0,0,2
6539_01,0,0,C/242/S,0,44.0,0.0,0.0,819.0,835.0,266.0,4056.0,Diskeh Hednigic,False,5976.0,6539,1,2,15.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3,0,2,2,2,3,3
6540_01,1,0,G/1059/P,0,13.0,0.0,0.0,671.0,0.0,8.0,0.0,Fany Cleminglas,True,679.0,6540,1,6,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2,0,2,0,0,0,0
6541_01,1,0,F/1356/P,0,21.0,0.0,0.0,717.0,0.0,0.0,0.0,Monah Lowelliott,False,717.0,6541,1,5,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,2,0,0,0,1
6544_01,0,0,C/243/S,0,37.0,0.0,0.0,4616.0,339.0,2008.0,175.0,Taura Pumpeshaft,True,7138.0,6544,1,2,16.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3,0,3,2,3,2,2
6545_01,1,0,F/1250/S,0,29.443478260869565,0.0,0.0,1362.0,0.0,1267.0,0.0,Bony Shieldson,True,2629.0,6545,1,5,14.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3,0,3,0,3,0,2
6546_01,1,0,G/1060/P,0,34.0,0.0,228.0,0.0,150.0,15.0,1.0,Bretty Pottonalden,False,394.0,6546,1,6,18.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2,2,0,2,1,0,2
6547_01,2,0,F/1358/P,2,21.0,0.0,861.0,0.0,310.0,0.0,0.0,Ale Pert,False,1171.0,6547,1,5,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3,2,0,2,0,0,1
6548_01,1,0,G/1065/S,0,38.0,0.0,395.0,1035.0,0.0,0.0,4.0,Stanya Kellyons,True,1434.0,6548,1,6,15.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3,2,3,0,0,0,2
6549_01,2,0,F/1251/S,0,31.0,0.0,1979.0,0.0,2.0,112.0,0.0,Eclass Flate,False,2093.0,6549,0,5,12.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,3,0,0,2,0,2
6549_02,2,0,D/198/S,0,61.0,0.0,1143.0,0.0,580.0,0.0,0.0,Llat Flate,False,1723.0,6549,0,3,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3,3,0,2,0,0,3
6552_01,1,0,G/1061/P,0,20.0,0.0,0.0,564.0,25.0,158.0,62.0,Fayey Webstenson,False,809.0,6552,1,6,16.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,2,0,2,1,2,1,1
6553_01,1,0,F/1360/P,1,39.0,0.0,0.0,0.0,0.0,0.0,744.0,Bel Phillis,False,744.0,6553,1,5,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,0,2,3
6556_01,2,1,F/1362/P,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Nes Gine,True,0.0,6556,0,5,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
6556_02,2,1,F/1362/P,2,68.0,0.0,0.0,0.0,0.0,0.0,0.0,Morms Gine,True,0.0,6556,0,5,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
6557_01,0,0,E/417/P,2,38.0,0.0,0.0,201.0,0.0,1308.0,4085.0,Batares Airdring,False,5594.0,6557,1,4,16.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,2,0,3,3,2
6558_01,1,0,F/1363/P,0,31.0,0.0,3.0,0.0,0.0,747.0,43.0,Philda Cleminglas,True,793.0,6558,1,5,17.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2,0,0,0,2,1,2
6560_01,1,0,F/1253/S,0,41.0,0.0,699.0,0.0,0.0,2.0,31.0,Rhonya Reynoldez,True,732.0,6560,1,5,16.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2,2,0,0,0,1,3
6561_01,0,0,B/253/S,0,29.0,0.0,19.0,4900.0,6.0,6324.0,2056.0,Aldeba Ainserfle,False,13305.0,6561,0,1,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4,1,3,0,3,3,2
6561_02,0,0,B/253/S,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Zavior Ainserfle,True,0.0,6561,0,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6562_01,1,0,F/1364/P,0,27.0,0.0,0.0,0.0,23.0,30.0,815.0,Beathy Stephendsey,False,868.0,6562,1,5,18.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2,0,0,1,1,2,1
6563_01,1,0,F/1254/S,0,21.0,0.0,0.0,0.0,845.0,4.0,470.0,Stenny Gainney,True,1319.0,6563,0,5,14.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3,0,0,2,0,2,1
6563_02,1,0,G/1067/S,0,30.0,0.0,0.0,123.0,0.0,1.0,784.0,Juanna Gainney,False,908.0,6563,0,6,14.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2,0,2,0,0,2,2
6565_01,2,0,E/437/S,0,40.0,0.0,2081.0,1.0,0.0,0.0,25.0,Lakes Emead,False,2107.0,6565,0,4,11.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3,3,0,0,0,1,3
6565_02,2,0,F/1255/S,0,59.0,0.0,126.0,0.0,127.0,11.0,1393.0,Wors Emead,False,1657.0,6565,0,5,10.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3,2,0,2,1,3,3
6567_01,1,1,G/1063/P,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Maryne Buchansen,False,0.0,6567,0,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
6567_02,1,0,F/1365/P,0,41.0,0.0,18.0,0.0,35.0,0.0,845.0,Guadae Buchansen,False,898.0,6567,0,5,16.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2,1,0,1,0,2,3
6568_01,1,0,F/1366/P,2,36.0,0.0,695.0,0.0,0.0,0.0,0.0,Ianya Jacostaney,False,695.0,6568,1,5,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2,0,0,0,0,2
6569_01,1,1,G/1064/P,2,58.0,0.0,0.0,0.0,0.0,0.0,0.0,Loisey Slatessen,True,0.0,6569,1,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
6570_01,1,0,G/1068/S,0,27.0,0.0,0.0,0.0,0.0,908.0,0.0,Shard Brightez,False,908.0,6570,1,6,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,0,0,0,2,0,1
6572_01,1,0,F/1256/S,0,24.0,0.0,0.0,4.0,336.0,304.0,0.0,Geney Rothewson,False,644.0,6572,1,5,15.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2,0,0,2,2,0,1
6573_01,1,0,F/1257/S,0,50.0,0.0,0.0,896.0,1.0,0.0,5.0,Emilla Mosepherry,True,902.0,6573,1,5,17.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2,0,2,0,0,0,3
6574_01,0,0,A/65/P,0,22.0,0.0,0.0,335.0,0.0,818.0,3014.0,Nasliak Covetive,False,4167.0,6574,1,0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,2,0,2,3,1
6578_01,2,1,E/438/S,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Weres Chcak,False,0.0,6578,0,4,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6578_02,2,1,F/1259/S,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Guits Stre,True,0.0,6578,0,5,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
6580_01,1,0,G/1066/P,0,56.0,0.0,0.0,605.0,0.0,179.0,0.0,Benry Peterstarks,False,784.0,6580,1,6,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2,0,2,0,2,0,3
6582_01,0,0,A/66/P,2,25.0,0.0,0.0,1538.0,97.0,530.0,35.0,Sitron Platch,False,2200.0,6582,1,0,13.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3,0,3,1,2,1,1
6583_01,0,0,B/254/S,0,13.0,0.0,0.0,100.0,12253.0,6.0,80.0,Charda Sunlove,True,12439.0,6583,0,1,14.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4,0,2,4,0,1,0
6583_02,0,0,B/254/S,2,53.0,0.0,0.0,2606.0,0.0,1170.0,0.0,Zinon Asivetfuel,True,3776.0,6583,0,1,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3,0,3,0,3,0,3
6585_01,1,1,G/1071/S,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Becca Hornettoney,True,0.0,6585,0,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6585_02,1,0,F/1260/S,0,18.0,0.0,289.0,1809.0,3.0,2.0,2.0,Raque Hornettoney,True,2105.0,6585,0,5,17.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3,2,3,0,0,0,0
6588_01,1,0,G/1073/S,0,38.0,0.0,115.0,125.0,0.0,202.0,0.0,Denne Moodsey,True,442.0,6588,0,6,13.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2,2,2,0,2,0,2
6588_02,1,1,G/1073/S,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Annon Moodsey,True,0.0,6588,0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6590_01,0,1,B/217/P,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Gollux Nifficaus,False,0.0,6590,0,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6590_02,0,0,B/217/P,0,56.0,0.0,0.0,13561.0,0.0,2.0,4088.0,Arkar Nifficaus,True,17651.0,6590,0,1,15.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4,0,4,0,0,3,3
6591_01,1,0,F/1261/S,0,47.0,0.0,285.0,600.0,3.0,0.0,640.0,Willy Mcfarleys,False,1528.0,6591,1,5,15.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,3,2,2,0,0,2,3
6592_01,2,1,F/1262/S,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Ranutz Meate,True,0.0,6592,1,5,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6593_01,1,0,F/1370/P,1,29.443478260869565,0.0,0.0,67.0,661.0,0.0,0.0,Keitha Matts,True,728.0,6593,0,5,12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2,0,1,2,0,0,2
6593_02,1,0,F/1370/P,0,26.0,0.0,0.0,666.0,0.0,0.0,58.0,Scotty Matts,False,724.0,6593,0,5,12.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2,0,2,0,0,1,1
6594_01,1,1,G/1067/P,2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Jord Schmondez,True,0.0,6594,1,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
6595_01,1,0,G/1074/S,0,35.0,0.0,102.0,780.0,6.0,0.0,0.0,Tyle Simstravery,True,888.0,6595,1,6,16.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2,2,2,0,0,0,2
6598_01,2,1,F/1263/S,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Panter Mepie,True,0.0,6598,1,5,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
6599_01,0,1,C/245/S,0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Kitak Esseal,True,0.0,6599,1,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
6601_01,1,0,F/1372/P,0,24.0,0.0,2.0,0.0,0.0,52.0,638.0,Debora Farrez,False,692.0,6601,1,5,13.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2,0,0,0,1,2,1
6602_01,1,0,F/1265/S,0,62.0,0.0,94.0,267.0,2341.0,94.0,0.0,Davis Cookson,True,2796.0,6602,1,5,13.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,1,2,3,1,0,3
6603_01,2,0,D/208/P,0,25.0,0.0,68.0,0.0,3700.0,0.0,0.0,Beres Conca,True,3768.0,6603,1,3,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3,1,0,3,0,0,1
6604_01,0,1,C/205/P,2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Coxaron Unsive,True,0.0,6604,1,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
6606_01,1,0,F/1266/S,1,25.0,0.0,166.0,0.0,520.0,0.0,0.0,Regana Kellyons,False,686.0,6606,1,5,15.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2,2,0,2,0,0,1
6608_01,1,0,F/1374/P,0,21.0,0.0,588.0,0.0,17.0,0.0,1548.0,Brada Rochaserry,False,2153.0,6608,1,5,16.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3,2,0,1,0,3,1
6609_01,2,1,E/420/P,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,6609,1,4,10.315483119906869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
6611_01,1,0,E/421/P,2,41.0,0.0,635.0,0.0,7.0,0.0,0.0,Breney Philloway,True,642.0,6611,0,4,16.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2,2,0,0,0,0,3
6611_02,1,1,G/1069/P,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Briany Philloway,False,0.0,6611,0,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
6611_03,1,0,F/1375/P,1,20.0,0.0,0.0,90.0,561.0,2.0,0.0,Nelley Philloway,True,653.0,6611,0,5,16.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2,0,1,2,0,0,1
6613_01,1,1,G/1078/S,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Darry Sawyerson,True,0.0,6613,1,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
6614_01,2,1,F/1268/S,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Naffsh Katte,True,0.0,6614,1,5,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
6616_01,1,0,F/1377/P,0,20.0,0.0,2532.0,1.0,0.0,59.0,10.0,Janita Webstephrey,True,2602.0,6616,1,5,18.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,3,3,0,0,1,1,1
6618_01,0,0,C/246/S,0,35.0,0.0,345.0,4514.0,0.0,0.0,421.0,Alsha Geneltic,True,5280.0,6618,1,2,14.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3,2,3,0,0,2,2
6620_01,1,0,G/1079/S,1,22.0,0.0,0.0,115.0,273.0,0.0,218.0,Allie Smalls,True,606.0,6620,1,6,12.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2,0,2,2,0,2,1
6621_01,1,0,F/1378/P,2,43.0,0.0,0.0,0.0,642.0,0.0,8.0,Jilly Summington,True,650.0,6621,1,5,16.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2,0,0,2,0,0,3
6622_01,1,0,G/1070/P,2,54.0,0.0,752.0,0.0,44.0,14.0,0.0,Coreen Lynnerett,False,810.0,6622,0,6,16.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2,2,0,1,1,0,3
6622_02,1,1,G/1070/P,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Gwendy Lynnerett,True,0.0,6622,0,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
6623_01,0,1,B/218/P,2,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Saxinon Geraing,True,0.0,6623,1,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
6624_01,1,0,G/1071/P,0,44.0,0.0,1175.0,0.0,13.0,642.0,498.0,Oraryn Prickmantes,False,2328.0,6624,1,6,18.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3,3,0,1,2,2,3
6625_01,1,1,G/1072/P,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Derina Garden,True,0.0,6625,0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
6625_02,1,0,F/1379/P,2,15.0,0.0,3.0,854.0,23.0,0.0,0.0,Hughy Garden,False,880.0,6625,0,5,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2,0,2,1,0,0,0
6626_01,1,1,G/1073/P,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Herry Farrowns,False,0.0,6626,1,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6628_01,1,0,F/1381/P,0,29.0,0.0,0.0,0.0,272.0,394.0,50.0,,False,716.0,6628,1,5,14.591192170818506,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2,0,0,2,2,1,2
6630_01,1,0,F/1270/S,0,19.0,0.0,0.0,1044.0,0.0,2.0,4.0,Valex Singlents,True,1050.0,6630,1,5,15.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,3,0,0,0,0
6631_01,0,0,C/208/P,0,27.0,0.0,0.0,1891.0,0.0,2167.0,0.0,Etamino Suasharic,False,4058.0,6631,1,2,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3,0,3,0,3,0,1
6633_01,0,0,B/255/S,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Nunkib Motive,True,0.0,6633,1,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6634_01,0,1,B/219/P,2,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Gorabih Dischod,True,0.0,6634,0,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
6634_02,0,1,,0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Alasmon Dischod,True,0.0,6634,0,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
6635_01,0,0,C/209/P,0,17.0,0.0,0.0,1339.0,26.0,244.0,15.0,Giebara Entratable,False,1624.0,6635,0,2,18.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3,0,3,1,2,1,0
6635_02,0,0,C/209/P,2,45.0,0.0,0.0,313.0,1791.0,414.0,1675.0,Nusakab Entratable,False,4193.0,6635,0,2,18.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3,0,2,3,2,3,3
6637_01,2,0,F/1271/S,0,27.0,0.0,1228.0,0.0,0.0,0.0,0.0,Tibers Sinda,False,1228.0,6637,1,5,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3,0,0,0,0,1
6638_01,1,1,G/1074/P,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Scotty Hurchez,False,0.0,6638,1,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
6639_01,1,1,G/1075/P,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Nelsie Strony,True,0.0,6639,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
6641_01,0,1,C/247/S,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Algork Diateous,True,0.0,6641,0,2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
6641_02,0,1,C/247/S,2,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Coxak Diateous,True,0.0,6641,0,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
